,Actual Sales,Predicted Sales,,,,,,
4260,2125.2336,1518.3228,,,,,,
4261,1537.998,1105.7305,,,,,,
4262,1255.033,1550.5996,,,,,,
4263,310.2628,361.276,,,,,,
4264,1208.427,1352.6101,,,,,,
4265,36.619,-10.196764,,,,,,
4266,1022.6688,1420.1514,,,,,,
4267,2666.529,2771.203,,,,,,
4268,718.3982,852.2698,,,,,,
4269,4266.4464,3928.0784,,,,,,
4270,2360.9268,2360.3542,,,,,,
4271,934.7832,802.1764,,,,,,
4272,2833.6448,2457.1392,,,,,,
4273,1733.0774,1497.8644,,,,,,
4274,1755.7146,2837.631,,,,,,
4275,561.9352,1334.8528,,,,,,
4276,1803.6522,1465.7257,,,,,,
4277,1145.176,961.6739,,,,,,
4278,3723.8194,4016.6155,,,,,,
4279,1895.5326,2134.4897,,,,,,
4280,37.9506,166.7984,,,,,,
4281,259.662,114.61054,,,,,,
4282,3630.6074,3382.1584,,,,,,
4283,3560.6984,2358.9937,,,,,,
4284,549.285,661.1525,,,,,,
4285,773.6596,810.40546,,,,,,
4286,878.856,1075.5538,,,,,,
4287,2741.0986,2726.9053,,,,,,
4288,2098.6016,1911.1172,,,,,,
4289,9779.9362,8107.682,,,,,,
4290,203.7348,360.1735,,,,,,
4291,517.3266,170.95515,,,,,,
4292,3782.4098,3232.6143,,,,,,
4293,425.4462,873.7678,,,,,,
4294,1947.465,2178.4788,,,,,,
4295,3075.996,2774.6907,,,,,,
4296,3930.8832,2977.7012,,,,,,
4297,41.9454,0.551059,,,,,,
4298,591.2304,319.03464,,,,,,
4299,2796.36,3086.6003,,,,,,
4300,1765.0358,2549.8308,,,,,,
4301,3295.71,2266.3652,,,,,,
4302,3338.987,3024.151,,,,,,
4303,1166.4816,1932.998,,,,,,
4304,865.54,675.7777,,,,,,
4305,6855.0768,6199.06,,,,,,
4306,5153.292,5120.5425,,,,,,
4307,1246.3776,1101.8955,,,,,,
4308,4138.6128,3546.2266,,,,,,
4309,2694.4926,2277.154,,,,,,
4310,196.411,594.13763,,,,,,
4311,1342.2528,1881.5677,,,,,,
4312,3099.9648,2502.1858,,,,,,
4313,4541.4218,4874.397,,,,,,
4314,5106.686,4192.382,,,,,,
4315,111.1886,204.35178,,,,,,
4316,1794.331,2251.5173,,,,,,
4317,1853.5872,1966.1835,,,,,,
4318,1625.8836,1618.437,,,,,,
4319,1090.5804,1703.5394,,,,,,
4320,2892.2352,2316.3254,,,,,,
4321,170.4448,153.47694,,,,,,
4322,551.2824,783.8175,,,,,,
4323,978.726,877.19617,,,,,,
4324,2992.771,1919.5813,,,,,,
4325,1480.0734,1397.3917,,,,,,
4326,2862.94,2259.3672,,,,,,
4327,681.7792,1243.1449,,,,,,
4328,5690.5926,4426.9243,,,,,,
4329,185.7582,303.14713,,,,,,
4330,1416.8224,2487.3665,,,,,,
4331,5580.0698,5168.997,,,,,,
4332,905.488,743.94037,,,,,,
4333,2856.282,2167.4763,,,,,,
4334,347.5476,294.52744,,,,,,
4335,3962.8416,3295.8992,,,,,,
4336,6040.1376,4105.498,,,,,,
4337,1323.6104,1003.7006,,,,,,
4338,5704.5744,3977.082,,,,,,
4339,1114.5492,1730.2155,,,,,,
4340,1006.6896,769.51587,,,,,,
4341,690.4346,599.3883,,,,,,
4342,2516.724,1919.6759,,,,,,
4343,1038.648,1525.4832,,,,,,
4344,1208.427,1577.2069,,,,,,
4345,522.653,1337.8928,,,,,,
4346,9251.9568,8121.46,,,,,,
4347,525.982,380.8509,,,,,,
4348,2048.6666,2053.9607,,,,,,
4349,10993.6896,9106.4375,,,,,,
4350,39.948,173.21085,,,,,,
4351,2482.1024,2475.3506,,,,,,
4352,1635.8706,1244.7389,,,,,,
4353,3383.5956,2705.7864,,,,,,
4354,1426.1436,2251.812,,,,,,
4355,4327.7,3662.6348,,,,,,
4356,3579.3408,2368.3943,,,,,,
4357,2693.8268,2546.8293,,,,,,
4358,1957.452,2110.8066,,,,,,
4359,2931.5174,3035.8918,,,,,,
4360,5438.9202,4402.9087,,,,,,
4361,509.337,396.48315,,,,,,
4362,1201.769,990.7231,,,,,,
4363,2564.6616,3005.6357,,,,,,
4364,1411.496,2031.1262,,,,,,
4365,1291.652,1752.7024,,,,,,
4366,4042.7376,4076.7317,,,,,,
4367,5201.2296,3357.013,,,,,,
4368,2863.6058,3199.5203,,,,,,
4369,1078.596,1753.6165,,,,,,
4370,1846.9292,1729.1179,,,,,,
4371,476.047,615.75946,,,,,,
4372,2696.49,2528.1719,,,,,,
4373,194.4136,94.40405,,,,,,
4374,535.3032,2357.9219,,,,,,
4375,2546.685,2185.8572,,,,,,
4376,195.7452,182.41492,,,,,,
4377,111.8544,374.78015,,,,,,
4378,6478.234,5782.7686,,,,,,
4379,605.878,630.5471,,,,,,
4380,2976.7918,2830.8525,,,,,,
4381,5880.3456,5837.0894,,,,,,
4382,889.5088,557.0005,,,,,,
4383,3435.528,3108.6147,,,,,,
4384,1110.5544,1472.0707,,,,,,
4385,2586.633,2228.8738,,,,,,
4386,1906.8512,2158.6667,,,,,,
4387,2586.633,1875.7443,,,,,,
4388,1378.206,1605.4723,,,,,,
4389,89.883,87.3721,,,,,,
4390,683.1108,1510.0099,,,,,,
4391,1348.245,1041.8641,,,,,,
4392,111.8544,160.80106,,,,,,
4393,4514.124,4230.48,,,,,,
4394,937.4464,1761.8267,,,,,,
4395,2458.1336,2702.143,,,,,,
4396,4745.8224,4835.9897,,,,,,
4397,3466.1548,2817.7266,,,,,,
4398,2503.408,2452.9487,,,,,,
4399,3089.9778,2638.0012,,,,,,
4400,1342.2528,1490.7013,,,,,,
4401,3938.8728,3253.3325,,,,,,
4402,2021.3688,2147.23,,,,,,
4403,170.4448,383.83923,,,,,,
4404,1927.491,2086.8274,,,,,,
4405,873.5296,1229.4417,,,,,,
4406,421.4514,1848.3817,,,,,,
4407,587.2356,1221.3301,,,,,,
4408,280.9676,281.4809,,,,,,
4409,878.856,1170.0717,,,,,,
4410,6636.6944,6565.1816,,,,,,
4411,1779.6834,2000.9214,,,,,,
4412,492.692,1291.3589,,,,,,
4413,3900.9222,3333.797,,,,,,
4414,3435.528,3497.0745,,,,,,
4415,5219.872,4571.6123,,,,,,
4416,4913.604,4612.6943,,,,,,
4417,4149.9314,3427.2153,,,,,,
4418,2530.7058,2180.0415,,,,,,
4419,1837.608,2212.8623,,,,,,
4420,2131.2258,2356.8718,,,,,,
4421,2916.204,2787.4443,,,,,,
4422,1528.6768,2400.9438,,,,,,
4423,2934.8464,2127.6934,,,,,,
4424,3171.8712,3397.9905,,,,,,
4425,998.7,1261.8793,,,,,,
4426,1105.8938,1241.444,,,,,,
4427,918.804,1661.4371,,,,,,
4428,575.2512,663.71136,,,,,,
4429,3739.1328,3636.4976,,,,,,
4430,2684.5056,2260.6729,,,,,,
4431,2712.4692,2803.027,,,,,,
4432,4567.388,4561.457,,,,,,
4433,5480.8656,3922.5325,,,,,,
4434,5033.448,5045.827,,,,,,
4435,2581.9724,2821.7744,,,,,,
4436,2456.802,2792.372,,,,,,
4437,227.7036,224.54942,,,,,,
4438,2120.573,2521.7825,,,,,,
4439,407.4696,528.2297,,,,,,
4440,230.3668,1476.2006,,,,,,
4441,1286.3256,1397.2832,,,,,,
4442,2189.1504,1630.9293,,,,,,
4443,1859.5794,1391.7249,,,,,,
4444,1744.396,1372.5355,,,,,,
4445,2246.4092,2652.4326,,,,,,
4446,4106.6544,3692.2307,,,,,,
4447,186.424,267.2353,,,,,,
4448,181.0976,549.12335,,,,,,
4449,778.986,1175.0459,,,,,,
4450,2947.4966,2424.8892,,,,,,
4451,1918.8356,2316.0742,,,,,,
4452,3705.177,3161.5898,,,,,,
4453,1283.6624,2418.2634,,,,,,
4454,3410.2276,3286.6548,,,,,,
4455,1284.994,1592.6705,,,,,,
4456,785.644,499.6846,,,,,,
4457,1518.024,1423.3975,,,,,,
4458,2245.0776,3203.3745,,,,,,
4459,4427.57,3332.6084,,,,,,
4460,1230.3984,1711.1766,,,,,,
4461,1174.4712,2342.2793,,,,,,
4462,493.3578,494.8811,,,,,,
4463,2570.6538,3060.2563,,,,,,
4464,980.0576,1134.1974,,,,,,
4465,2609.936,2964.703,,,,,,
4466,1395.5168,1761.4447,,,,,,
4467,3426.2068,3017.9482,,,,,,
4468,7028.8506,6458.299,,,,,,
4469,1402.1748,1161.136,,,,,,
4470,164.4526,521.6947,,,,,,
4471,2085.9514,2467.5088,,,,,,
4472,365.5242,333.32367,,,,,,
4473,4607.336,4177.0234,,,,,,
4474,1091.2462,1343.3322,,,,,,
4475,3395.58,2747.7524,,,,,,
4476,1797.66,1463.8954,,,,,,
4477,517.9924,531.7585,,,,,,
4478,4093.3384,3888.9238,,,,,,
4479,2804.3496,2594.0896,,,,,,
4480,3797.7232,2859.2664,,,,,,
4481,5690.5926,4368.171,,,,,,
4482,3235.788,3341.636,,,,,,
4483,1579.9434,2939.6077,,,,,,
4484,1901.5248,2096.3647,,,,,,
4485,4621.9836,3449.2375,,,,,,
4486,782.9808,1325.3269,,,,,,
4487,755.0172,741.6704,,,,,,
4488,1406.1696,1456.0701,,,,,,
4489,1194.4452,1520.9738,,,,,,
4490,402.809,1113.8417,,,,,,
4491,127.1678,416.39032,,,,,,
4492,2436.828,2174.9724,,,,,,
4493,4532.7664,3283.871,,,,,,
4494,4649.9472,5452.7573,,,,,,
4495,4873.656,5514.23,,,,,,
4496,1246.3776,1354.3694,,,,,,
4497,5233.188,4839.2905,,,,,,
4498,5229.1932,3833.8127,,,,,,
4499,3075.996,2324.842,,,,,,
4500,1332.2658,1030.9493,,,,,,
4501,2526.711,2794.4907,,,,,,
4502,158.4604,312.20645,,,,,,
4503,1697.79,1760.0947,,,,,,
4504,5351.0346,3513.625,,,,,,
4505,1743.0644,2517.9604,,,,,,
4506,340.2238,588.89856,,,,,,
4507,2770.3938,2711.706,,,,,,
4508,508.6712,1958.556,,,,,,
4509,210.3928,95.85102,,,,,,
4510,1617.894,2407.3909,,,,,,
4511,5773.1518,4172.642,,,,,,
4512,383.5008,915.65643,,,,,,
4513,1090.5804,1370.413,,,,,,
4514,1283.6624,2574.7139,,,,,,
4515,4379.6324,4283.631,,,,,,
4516,3237.1196,3363.0085,,,,,,
4517,331.5684,519.14307,,,,,,
4518,1041.977,895.45013,,,,,,
4519,3338.987,2762.9685,,,,,,
4520,2302.3364,2140.6865,,,,,,
4521,3111.9492,3262.8533,,,,,,
4522,2011.3818,1534.7642,,,,,,
4523,3374.2744,3299.653,,,,,,
4524,2013.3792,2081.2893,,,,,,
4525,1895.5326,2090.479,,,,,,
4526,1853.5872,2196.7102,,,,,,
4527,2693.8268,2932.0723,,,,,,
4528,1384.1982,1944.7968,,,,,,
4529,2706.477,2676.7246,,,,,,
4530,1162.4868,1394.8163,,,,,,
4531,865.54,703.3393,,,,,,
4532,479.376,797.39307,,,,,,
4533,5469.547,4869.827,,,,,,
4534,3877.6192,2995.8115,,,,,,
4535,624.5204,795.50244,,,,,,
4536,652.484,627.76373,,,,,,
4537,2844.2976,2888.7205,,,,,,
4538,1324.942,1148.102,,,,,,
4539,1406.1696,1793.1346,,,,,,
4540,5303.097,5656.714,,,,,,
4541,2105.2596,1985.9719,,,,,,
4542,3835.008,2575.079,,,,,,
4543,5195.2374,4757.073,,,,,,
4544,194.4136,744.47534,,,,,,
4545,6079.4198,5803.875,,,,,,
4546,1669.8264,1378.5321,,,,,,
4547,815.605,1831.6083,,,,,,
4548,1328.271,1376.2357,,,,,,
4549,679.116,886.2072,,,,,,
4550,966.7416,761.0783,,,,,,
4551,3593.3226,2989.9324,,,,,,
4552,400.8116,168.2403,,,,,,
4553,1887.543,1865.0413,,,,,,
4554,96.541,155.82413,,,,,,
4555,2476.776,4061.6182,,,,,,
4556,1854.9188,1983.9792,,,,,,
4557,2162.5184,1417.0581,,,,,,
4558,666.4658,1048.001,,,,,,
4559,351.5424,127.92224,,,,,,
4560,181.0976,197.93497,,,,,,
4561,2183.824,1984.1128,,,,,,
4562,2065.3116,3222.469,,,,,,
4563,4697.8848,4661.4233,,,,,,
4564,1846.9292,1876.5771,,,,,,
4565,1665.8316,3051.8027,,,,,,
4566,591.2304,1239.1053,,,,,,
4567,143.147,179.93999,,,,,,
4568,6201.927,5700.8,,,,,,
4569,972.068,725.6287,,,,,,
4570,3419.5488,4703.2847,,,,,,
4571,679.116,856.84406,,,,,,
4572,1104.5622,897.7015,,,,,,
4573,1777.686,1279.6047,,,,,,
4574,2303.668,1864.7147,,,,,,
4575,1965.4416,1899.6619,,,,,,
4576,1955.4546,2638.1865,,,,,,
4577,407.4696,613.7834,,,,,,
4578,1384.864,1571.7377,,,,,,
4579,1504.0422,2296.8352,,,,,,
4580,2570.6538,2744.5513,,,,,,
4581,1245.046,1119.8319,,,,,,
4582,3495.45,3868.3464,,,,,,
4583,743.0328,625.94977,,,,,,
4584,982.7208,1077.918,,,,,,
4585,1376.2086,1474.987,,,,,,
4586,2053.3272,2558.306,,,,,,
4587,3159.8868,2559.3237,,,,,,
4588,191.7504,127.092125,,,,,,
4589,1543.3244,1105.1129,,,,,,
4590,1029.9926,1764.2183,,,,,,
4591,1800.3232,3255.4783,,,,,,
4592,399.48,645.31134,,,,,,
4593,2916.204,2552.6772,,,,,,
4594,3719.1588,4403.8516,,,,,,
4595,5273.136,4182.486,,,,,,
4596,3354.3004,2395.1675,,,,,,
4597,3428.2042,2787.0046,,,,,,
4598,7150.692,5974.615,,,,,,
4599,161.1236,119.24318,,,,,,
4600,4602.6754,3930.8901,,,,,,
4601,3695.19,5553.788,,,,,,
4602,377.5086,473.0731,,,,,,
4603,1787.0072,1455.2988,,,,,,
4604,3139.9128,2772.7363,,,,,,
4605,2285.0256,2113.2366,,,,,,
4606,4660.6,4564.8677,,,,,,
4607,679.116,862.3051,,,,,,
4608,3773.7544,3728.9185,,,,,,
4609,1049.9666,979.27576,,,,,,
4610,1864.24,2723.4983,,,,,,
4611,307.5996,476.97424,,,,,,
4612,527.3136,433.80698,,,,,,
4613,2406.867,2405.193,,,,,,
4614,123.8388,351.46942,,,,,,
4615,1826.2894,1696.8821,,,,,,
4616,3323.0078,2014.1383,,,,,,
4617,3453.5046,2567.4646,,,,,,
4618,2103.928,2319.9155,,,,,,
4619,243.6828,372.90143,,,,,,
4620,1235.7248,1087.2712,,,,,,
4621,3685.8688,3707.701,,,,,,
4622,463.3968,455.12054,,,,,,
4623,1038.648,2367.6653,,,,,,
4624,1534.0032,1800.5098,,,,,,
4625,3551.3772,3934.1255,,,,,,
4626,3149.234,2902.4473,,,,,,
4627,4727.18,2758.1711,,,,,,
4628,5000.8238,3634.2114,,,,,,
4629,447.4176,1557.5381,,,,,,
4630,1151.1682,826.09955,,,,,,
4631,3083.9856,5035.6924,,,,,,
4632,2554.0088,3214.1375,,,,,,
4633,3364.9532,1987.824,,,,,,
4634,215.7192,159.85585,,,,,,
4635,3984.813,3638.4395,,,,,,
4636,2187.153,2150.5469,,,,,,
4637,372.848,366.3922,,,,,,
4638,540.6296,697.0157,,,,,,
4639,3169.208,2704.1,,,,,,
4640,4326.3684,4051.4246,,,,,,
4641,2221.1088,1691.6146,,,,,,
4642,1225.072,1429.8104,,,,,,
4643,1438.128,2363.2317,,,,,,
4644,3235.788,1775.503,,,,,,
4645,1041.3112,1104.828,,,,,,
4646,890.8404,2106.6106,,,,,,
4647,2363.59,2640.346,,,,,,
4648,2696.49,3024.9072,,,,,,
4649,4530.1032,3429.1658,,,,,,
4650,2117.244,2551.4106,,,,,,
4651,2048.6666,1855.768,,,,,,
4652,3215.814,2340.5564,,,,,,
4653,1225.072,1391.3452,,,,,,
4654,1378.206,2355.4187,,,,,,
4655,94.5436,-35.03021,,,,,,
4656,439.428,435.7715,,,,,,
4657,1047.3034,1292.1244,,,,,,
4658,543.2928,624.0355,,,,,,
4659,2586.633,2723.2278,,,,,,
4660,952.7598,1748.3539,,,,,,
4661,1211.756,1316.289,,,,,,
4662,2342.9502,1928.9536,,,,,,
4663,3207.8244,2640.1853,,,,,,
4664,1691.132,1315.0923,,,,,,
4665,2432.8332,2683.5796,,,,,,
4666,2890.9036,3321.9941,,,,,,
4667,167.7816,678.13806,,,,,,
4668,1382.2008,1915.714,,,,,,
4669,2659.871,2774.8335,,,,,,
4670,97.2068,74.52042,,,,,,
4671,1599.9174,1241.5621,,,,,,
4672,1797.66,2144.0566,,,,,,
4673,1459.4336,1526.0498,,,,,,
4674,351.5424,335.39508,,,,,,
4675,708.4112,826.551,,,,,,
4676,7741.9224,5222.8545,,,,,,
4677,1186.4556,1389.6943,,,,,,
4678,487.3656,1060.8024,,,,,,
4679,3225.801,3050.1382,,,,,,
4680,2251.0698,1662.5925,,,,,,
4681,8262.578,7593.8667,,,,,,
4682,1946.7992,1611.1587,,,,,,
4683,6327.7632,5813.46,,,,,,
4684,2313.655,1446.219,,,,,,
4685,3355.632,3433.859,,,,,,
4686,1619.2256,1575.49,,,,,,
4687,2463.46,2681.7458,,,,,,
4688,687.1056,789.00653,,,,,,
4689,3815.034,4328.9272,,,,,,
4690,966.7416,2648.8682,,,,,,
4691,2025.3636,1520.5378,,,,,,
4692,4119.9704,2788.4375,,,,,,
4693,197.0768,232.0502,,,,,,
4694,2856.282,1956.1439,,,,,,
4695,4262.4516,3614.485,,,,,,
4696,2534.0348,3942.4707,,,,,,
4697,2371.5796,2388.3086,,,,,,
4698,782.9808,645.9039,,,,,,
4699,6831.108,4687.311,,,,,,
4700,2759.0752,2539.577,,,,,,
4701,2220.443,1552.5638,,,,,,
4702,2106.5912,2429.8862,,,,,,
4703,1901.5248,2622.1057,,,,,,
4704,1514.695,1988.8102,,,,,,
4705,41.9454,125.87399,,,,,,
4706,4306.3944,4173.4326,,,,,,
4707,3486.1288,3498.5334,,,,,,
4708,455.4072,582.37976,,,,,,
4709,2892.2352,2195.3503,,,,,,
4710,2830.3158,3414.1165,,,,,,
4711,2782.3782,2195.9148,,,,,,
4712,1905.5196,1732.2418,,,,,,
4713,602.549,1581.9749,,,,,,
4714,2508.7344,3067.2756,,,,,,
4715,264.9884,427.0857,,,,,,
4716,3182.524,2729.643,,,,,,
4717,37.9506,119.29071,,,,,,
4718,4326.3684,4012.9172,,,,,,
4719,2093.941,2085.261,,,,,,
4720,592.562,806.4622,,,,,,
4721,1145.176,1503.7628,,,,,,
4722,319.584,719.7518,,,,,,
4723,1725.7536,3234.8052,,,,,,
4724,3044.7034,3029.2878,,,,,,
4725,1398.18,1735.8478,,,,,,
4726,303.6048,118.36419,,,,,,
4727,1917.504,1727.0393,,,,,,
4728,3048.6982,3937.0388,,,,,,
4729,2277.036,1824.9874,,,,,,
4730,5896.3248,4999.084,,,,,,
4731,4086.0146,4508.5205,,,,,,
4732,968.739,1172.1995,,,,,,
4733,1618.5598,1824.8964,,,,,,
4734,2302.3364,3339.1855,,,,,,
4735,1713.7692,2264.763,,,,,,
4736,945.436,1045.6339,,,,,,
4737,1896.1984,1692.4818,,,,,,
4738,2759.0752,1705.6637,,,,,,
4739,1006.6896,1414.9222,,,,,,
4740,2805.0154,3225.3135,,,,,,
4741,2153.1972,1597.4733,,,,,,
4742,4460.1942,4015.4888,,,,,,
4743,1605.9096,1337.6758,,,,,,
4744,4012.1108,4407.42,,,,,,
4745,3361.6242,3486.045,,,,,,
4746,4278.4308,4070.5764,,,,,,
4747,3263.7516,3004.609,,,,,,
4748,2660.5368,2549.1575,,,,,,
4749,908.1512,1402.5635,,,,,,
4750,1198.44,779.1824,,,,,,
4751,1833.6132,2340.5222,,,,,,
4752,756.3488,845.12946,,,,,,
4753,3793.7284,3730.1948,,,,,,
4754,353.5398,1771.5295,,,,,,
4755,1557.972,1043.939,,,,,,
4756,2553.343,3145.6245,,,,,,
4757,2812.3392,3558.5496,,,,,,
4758,1105.8938,1521.0475,,,,,,
4759,1304.968,1016.1122,,,,,,
4760,2519.3872,3619.262,,,,,,
4761,2817.6656,1872.7896,,,,,,
4762,2024.032,1626.237,,,,,,
4763,4207.856,4306.935,,,,,,
4764,2756.412,2267.0837,,,,,,
4765,3167.8764,3499.2432,,,,,,
4766,1765.7016,2291.7043,,,,,,
4767,4314.384,4193.8955,,,,,,
4768,529.311,1457.9431,,,,,,
4769,4206.5244,3998.2312,,,,,,
4770,253.004,208.4836,,,,,,
4771,3057.3536,3247.4841,,,,,,
4772,8413.0488,6728.5454,,,,,,
4773,3131.9232,2934.1636,,,,,,
4774,2283.0282,3316.399,,,,,,
4775,5896.3248,4697.832,,,,,,
4776,515.3292,1337.947,,,,,,
4777,3375.606,4006.377,,,,,,
4778,3559.3668,2482.1223,,,,,,
4779,1669.8264,1524.3992,,,,,,
4780,585.2382,532.142,,,,,,
4781,2784.3756,2863.2122,,,,,,
4782,306.268,1911.9303,,,,,,
4783,2548.6824,2229.0386,,,,,,
4784,2061.3168,3090.743,,,,,,
4785,5475.5392,4823.9663,,,,,,
4786,3331.6632,3157.9517,,,,,,
4787,3467.4864,3020.303,,,,,,
4788,3003.4238,3582.1296,,,,,,
4789,258.3304,316.26312,,,,,,
4790,4333.6922,3289.7253,,,,,,
4791,1148.505,563.6113,,,,,,
4792,2444.8176,2321.3665,,,,,,
4793,663.1368,539.65607,,,,,,
4794,4488.1578,3926.581,,,,,,
4795,1382.2008,1837.1483,,,,,,
4796,4432.2306,5369.7925,,,,,,
4797,3795.06,2829.256,,,,,,
4798,814.9392,1385.4891,,,,,,
4799,454.0756,600.9301,,,,,,
4800,488.6972,395.05423,,,,,,
4801,3237.1196,2124.4895,,,,,,
4802,1059.9536,1454.1404,,,,,,
4803,4199.8664,4098.3135,,,,,,
4804,1884.8798,1676.9066,,,,,,
4805,3523.4136,3235.9817,,,,,,
4806,2105.2596,2143.829,,,,,,
4807,1874.8928,2422.463,,,,,,
4808,2628.5784,2342.6838,,,,,,
4809,3440.8544,3255.6223,,,,,,
4810,1687.1372,2123.8103,,,,,,
4811,2063.98,1599.2223,,,,,,
4812,91.8804,125.964325,,,,,,
4813,1617.894,2122.6375,,,,,,
4814,4538.0928,3768.537,,,,,,
4815,2323.642,2369.6584,,,,,,
4816,4483.4972,3455.2925,,,,,,
4817,419.454,2107.7866,,,,,,
4818,4434.228,4178.309,,,,,,
4819,1965.4416,1681.4141,,,,,,
4820,2109.2544,2893.188,,,,,,
4821,2290.352,3661.7236,,,,,,
4822,3175.866,4311.9287,,,,,,
4823,2376.906,3052.9216,,,,,,
4824,5683.2688,4711.771,,,,,,
4825,1544.656,1484.0465,,,,,,
4826,2165.1816,2996.513,,,,,,
4827,3012.745,3186.1062,,,,,,
4828,1547.3192,1372.7953,,,,,,
4829,1125.8678,1518.747,,,,,,
4830,1528.6768,1371.2598,,,,,,
4831,858.882,1951.8647,,,,,,
4832,3998.7948,4058.622,,,,,,
4833,279.636,1091.196,,,,,,
4834,902.8248,963.28284,,,,,,
4835,4026.7584,3638.8757,,,,,,
4836,2410.8618,2115.3816,,,,,,
4837,2098.6016,2059.0999,,,,,,
4838,509.337,1533.7598,,,,,,
4839,2492.0894,3489.8855,,,,,,
4840,1161.1552,1883.4978,,,,,,
4841,6291.81,3755.627,,,,,,
4842,3036.048,2139.441,,,,,,
4843,2876.256,3054.8413,,,,,,
4844,102.5332,151.03937,,,,,,
4845,2078.6276,2221.0977,,,,,,
4846,3266.4148,2745.6636,,,,,,
4847,671.1264,1083.3123,,,,,,
4848,3146.5708,3622.2046,,,,,,
4849,3251.1014,2747.5833,,,,,,
4850,3585.333,3814.8123,,,,,,
4851,405.4722,220.49039,,,,,,
4852,1923.4962,2995.8804,,,,,,
4853,2852.2872,2607.3264,,,,,,
4854,4380.2982,4626.6997,,,,,,
4855,3934.878,3611.7869,,,,,,
4856,5313.084,4113.043,,,,,,
4857,722.393,1156.4386,,,,,,
4858,1607.2412,1478.9507,,,,,,
4859,1438.128,1301.4116,,,,,,
4860,722.393,1701.0159,,,,,,
4861,113.8518,148.39471,,,,,,
4862,1043.9744,1646.0459,,,,,,
4863,335.5632,1101.9264,,,,,,
4864,4029.4216,2283.542,,,,,,
4865,856.8846,1210.3525,,,,,,
4866,1640.5312,1887.285,,,,,,
4867,3924.891,3975.4707,,,,,,
4868,3691.1952,4233.587,,,,,,
4869,2055.9904,1776.5719,,,,,,
4870,2059.9852,1197.4215,,,,,,
4871,802.9548,894.3073,,,,,,
4872,2940.1728,3102.756,,,,,,
4873,4302.3996,5423.8643,,,,,,
4874,498.0184,1029.7544,,,,,,
4875,2220.443,1216.6693,,,,,,
4876,2354.2688,2237.35,,,,,,
4877,2914.8724,2945.3425,,,,,,
4878,2246.4092,2081.1692,,,,,,
4879,2752.4172,3305.5703,,,,,,
4880,335.5632,647.0418,,,,,,
4881,2792.3652,2802.3071,,,,,,
4882,1032.6558,1487.0167,,,,,,
4883,1211.756,2298.4907,,,,,,
4884,5635.3312,5484.533,,,,,,
4885,1697.79,1738.1108,,,,,,
4886,1018.674,1624.214,,,,,,
4887,1749.7224,1827.9698,,,,,,
4888,10256.649,8804.866,,,,,,
4889,1829.6184,1888.9298,,,,,,
4890,1181.795,2267.1748,,,,,,
4891,6608.065,6169.718,,,,,,
4892,2828.3184,2449.5515,,,,,,
4893,1565.9616,1649.5774,,,,,,
4894,830.9184,684.9047,,,,,,
4895,1006.6896,1254.061,,,,,,
4896,4570.0512,2968.8098,,,,,,
4897,398.1484,582.3394,,,,,,
4898,1413.4934,1394.6003,,,,,,
4899,5727.2116,4363.1675,,,,,,
4900,3439.5228,2691.033,,,,,,
4901,4986.842,3942.2795,,,,,,
4902,2290.352,2410.4495,,,,,,
4903,1794.331,2480.6829,,,,,,
4904,4673.916,3886.8801,,,,,,
4905,735.0432,939.7099,,,,,,
4906,93.8778,212.72084,,,,,,
4907,5267.1438,3758.954,,,,,,
4908,729.051,574.4967,,,,,,
4909,127.1678,373.8875,,,,,,
4910,1288.323,1639.5023,,,,,,
4911,3588.662,3387.4248,,,,,,
4912,4853.682,3727.2969,,,,,,
4913,6704.606,5556.373,,,,,,
4914,2087.283,1897.6383,,,,,,
4915,6595.4148,4545.3315,,,,,,
4916,778.986,1094.9417,,,,,,
4917,2524.0478,2492.5605,,,,,,
4918,3175.866,2683.0554,,,,,,
4919,341.5554,1415.2915,,,,,,
4920,249.0092,781.1517,,,,,,
4921,4579.3724,4313.4116,,,,,,
4922,2326.971,2487.8318,,,,,,
4923,3515.424,2928.762,,,,,,
4924,376.8428,367.3991,,,,,,
4925,47.2718,-49.010696,,,,,,
4926,163.7868,304.89725,,,,,,
4927,743.0328,952.89435,,,,,,
4928,1500.7132,1683.9565,,,,,,
4929,2036.0164,1980.5497,,,,,,
4930,3870.9612,3203.098,,,,,,
4931,1426.1436,2259.8535,,,,,,
4932,2460.7968,1492.9755,,,,,,
4933,5888.3352,3809.6587,,,,,,
4934,828.921,1023.8705,,,,,,
4935,2569.3222,2531.1428,,,,,,
4936,529.311,648.32666,,,,,,
4937,3658.571,2228.7522,,,,,,
4938,210.3928,194.17276,,,,,,
4939,1265.02,1789.3512,,,,,,
4940,229.0352,397.16998,,,,,,
4941,162.4552,308.24268,,,,,,
4942,2221.1088,3397.862,,,,,,
4943,352.874,399.01285,,,,,,
4944,2175.8344,1951.2616,,,,,,
4945,1403.5064,1417.7925,,,,,,
4946,2143.876,2312.6567,,,,,,
4947,296.281,684.0858,,,,,,
4948,1981.4208,3606.9622,,,,,,
4949,2588.6304,2676.184,,,,,,
4950,2906.217,3422.1204,,,,,,
4951,1973.4312,4083.3054,,,,,,
4952,452.744,1583.4927,,,,,,
4953,2428.8384,2415.466,,,,,,
4954,1721.093,3638.2385,,,,,,
4955,83.8908,46.878593,,,,,,
4956,4566.7222,3955.5894,,,,,,
4957,298.2784,305.15137,,,,,,
